emp_id_1,emp_id_2,weight
shannon.morales.E4481@neosmith.com,emily.hanna.E3127@neosmith.com,0.64
juan.robles.iv.E3375@neosmith.com,joseph.bowman.E2163@neosmith.com,0.9
richard.lee.E4223@neosmith.com,sarah.pierce.E0797@neosmith.com,0.27
heather.taylor.E2408@neosmith.com,tyler.wright.E0381@neosmith.com,0.25
zachary.sullivan.E0488@neosmith.com,stephen.ortiz.E2288@neosmith.com,0.59
mark.moss.E1646@neosmith.com,matthew.christian.E1594@neosmith.com,0.28
amanda.anderson.E3104@neosmith.com,ryan.anderson.E4528@neosmith.com,0.51
eric.mccarthy.E1812@neosmith.com,david.wilson.E0836@neosmith.com,0.53
ashley.butler.E3223@neosmith.com,aaron.sanders.E3821@neosmith.com,0.83
justin.carney.E0639@neosmith.com,richard.lee.E4223@neosmith.com,0.4
edward.ramirez.E1687@neosmith.com,joseph.lawrence.E3487@neosmith.com,0.68
susan.holt.E3267@neosmith.com,kathleen.nguyen.E1642@neosmith.com,0.39
timothy.hampton.E0294@neosmith.com,connie.king.E2336@neosmith.com,0.93
daniel.russell.E3803@neosmith.com,greg.mendoza.E2179@neosmith.com,0.7
andrew.king.E1380@neosmith.com,robert.wallace.E0742@neosmith.com,0.94
donald.torres.E4040@neosmith.com,tracy.taylor.E3031@neosmith.com,0.6
james.brown.E2415@neosmith.com,gabrielle.mendez.E3938@neosmith.com,0.48
donna.house.E0640@neosmith.com,sandra.cox.dds.E4555@neosmith.com,0.84
scott.raymond.E2108@neosmith.com,kimberly.morales.E2701@neosmith.com,0.27
dana.jackson.E4016@neosmith.com,ms..laura.ramos.E3122@neosmith.com,0.83
johnny.cox.E1733@neosmith.com,earl.brady.E2571@neosmith.com,0.49
kenneth.williamson.E3925@neosmith.com,nicole.moore.E1693@neosmith.com,0.76
leslie.cobb.E0954@neosmith.com,barbara.austin.E4707@neosmith.com,0.88
jessica.waters.E4744@neosmith.com,katherine.eaton.E2774@neosmith.com,0.67
rebecca.clark.E3630@neosmith.com,ryan.floyd.E2671@neosmith.com,0.93
matthew.morgan.E4322@neosmith.com,richard.walter.E2793@neosmith.com,0.59
mrs..loretta.pineda.E3498@neosmith.com,john.snyder.E2060@neosmith.com,0.52
leslie.stein.E4163@neosmith.com,george.swanson.E4970@neosmith.com,0.81
jennifer.bond.E4060@neosmith.com,kelly.trujillo.E1119@neosmith.com,0.26
mary.rodgers.E3000@neosmith.com,cheyenne.lynch.E3998@neosmith.com,0.84
jonathan.martinez.E2194@neosmith.com,eric.harris.E3215@neosmith.com,0.58
vanessa.carr.E3981@neosmith.com,amy.cruz.E4260@neosmith.com,0.83
maria.mckenzie.md.E4232@neosmith.com,jerry.anderson.E4110@neosmith.com,0.72
perry.williams.E4486@neosmith.com,kimberly.reese.E3398@neosmith.com,0.94
kevin.hawkins.E2734@neosmith.com,ian.campbell.E0058@neosmith.com,0.65
kimberly.ball.E2383@neosmith.com,jessica.sanders.E0572@neosmith.com,0.69
dr..charles.gardner.jr..E4685@neosmith.com,crystal.davis.E0420@neosmith.com,0.52
derrick.rogers.E2599@neosmith.com,steven.carson.E0415@neosmith.com,0.66
mr..matthew.vaughn.phd.E0791@neosmith.com,erin.johnson.E2860@neosmith.com,0.89
tonya.pierce.E3102@neosmith.com,elizabeth.hamilton.E0222@neosmith.com,0.61
amanda.torres.E1562@neosmith.com,jasmine.juarez.E0354@neosmith.com,0.89
kathryn.mejia.E1168@neosmith.com,michael.weiss.E0071@neosmith.com,0.94
shelby.hall.E1315@neosmith.com,drew.young.E2177@neosmith.com,0.32
kyle.watkins.E3016@neosmith.com,susan.davis.E4107@neosmith.com,0.65
michael.beasley.E1367@neosmith.com,laura.gutierrez.E1783@neosmith.com,0.39
brenda.copeland.E0692@neosmith.com,todd.duffy.E2229@neosmith.com,0.89
ryan.morris.dvm.E4763@neosmith.com,albert.pena.E2855@neosmith.com,0.46
sharon.horton.E0106@neosmith.com,amber.brown.E0325@neosmith.com,0.4
jose.mcdowell.E3758@neosmith.com,joshua.king.E3206@neosmith.com,0.34
katie.murray.E4616@neosmith.com,maria.leach.E2573@neosmith.com,0.7
andrea.fernandez.E3975@neosmith.com,jennifer.fisher.E1205@neosmith.com,0.91
jennifer.brandt.E1396@neosmith.com,olivia.white.E1670@neosmith.com,0.78
jonathan.schneider.E0983@neosmith.com,christopher.mccall.E0179@neosmith.com,0.41
joanna.page.E0099@neosmith.com,sarah.gonzales.E0718@neosmith.com,0.5
andrew.king.E1380@neosmith.com,kelly.lucas.E0327@neosmith.com,0.92
michael.smith.E0414@neosmith.com,paul.rubio.E2425@neosmith.com,0.4
michael.ramsey.E1917@neosmith.com,derrick.allen.E1997@neosmith.com,0.89
margaret.frazier.E4024@neosmith.com,rachael.perry.E4180@neosmith.com,0.65
brenda.thomas.dds.E0118@neosmith.com,george.hill.E1410@neosmith.com,0.9
michelle.turner.E0726@neosmith.com,margaret.rivera.E2827@neosmith.com,0.33
alicia.miller.E2135@neosmith.com,dr..sarah.bailey.dvm.E2289@neosmith.com,0.69
kevin.reilly.E1993@neosmith.com,diane.peterson.E4991@neosmith.com,0.58
john.woodward.E2714@neosmith.com,carla.reyes.E3157@neosmith.com,0.43
jennifer.nelson.E3373@neosmith.com,courtney.turner.E4690@neosmith.com,0.56
mary.hogan.E1673@neosmith.com,mr..matthew.fitzgerald.dds.E2956@neosmith.com,0.37
james.shaw.E3124@neosmith.com,george.brown.E4228@neosmith.com,0.28
thomas.pena.E1570@neosmith.com,patricia.gibson.E2710@neosmith.com,0.29
anthony.smith.E0780@neosmith.com,robin.yates.E3120@neosmith.com,0.79
joshua.lowery.E0189@neosmith.com,sean.freeman.E0400@neosmith.com,0.37
john.williams.E3085@neosmith.com,valerie.williams.E4562@neosmith.com,0.53
cindy.ponce.E2803@neosmith.com,lisa.roberson.E3284@neosmith.com,0.92
jeremy.hawkins.E4404@neosmith.com,julian.dominguez.E4328@neosmith.com,0.93
martin.walker.E4944@neosmith.com,stephanie.townsend.E3983@neosmith.com,0.39
donald.jackson.E1359@neosmith.com,jacob.wagner.E4287@neosmith.com,0.46
mr..seth.ferrell.E3228@neosmith.com,sharon.sanders.E0028@neosmith.com,0.85
barbara.zuniga.E0300@neosmith.com,jerry.schmidt.E2924@neosmith.com,0.57
vanessa.rosales.E4021@neosmith.com,nancy.leach.E4431@neosmith.com,0.68
terry.ramirez.E3594@neosmith.com,megan.wells.E2609@neosmith.com,0.88
emily.blackburn.E3063@neosmith.com,glenn.atkins.E0661@neosmith.com,0.75
daniel.townsend.jr..E0489@neosmith.com,mitchell.vance.jr..E0583@neosmith.com,0.26
michael.bell.E3217@neosmith.com,juan.haney.E1995@neosmith.com,0.39
rachel.hall.E0181@neosmith.com,gabriel.powell.E1161@neosmith.com,0.74
heidi.bush.E2237@neosmith.com,kevin.frank.E2035@neosmith.com,0.32
brandon.watson.E2888@neosmith.com,ashley.patterson.E1552@neosmith.com,0.93
thomas.pena.E1570@neosmith.com,caitlin.johnson.E1215@neosmith.com,0.76
shirley.lowe.E3994@neosmith.com,alexander.mitchell.E2964@neosmith.com,0.4
holly.miller.E1432@neosmith.com,melanie.nunez.E1155@neosmith.com,0.36
daniel.nichols.E3637@neosmith.com,madison.randolph.E3819@neosmith.com,0.82
sean.ruiz.md.E3392@neosmith.com,james.lopez.E3945@neosmith.com,0.91
timothy.francis.E0076@neosmith.com,david.stevens.E4098@neosmith.com,0.35
jessica.flores.E3158@neosmith.com,michael.merritt.E1360@neosmith.com,0.57
tammy.taylor.E4789@neosmith.com,matthew.flynn.E2386@neosmith.com,0.74
timothy.miles.E1375@neosmith.com,albert.campbell.E3220@neosmith.com,0.65
linda.keller.E0820@neosmith.com,dennis.barrera.E2140@neosmith.com,0.67
amber.quinn.E0431@neosmith.com,kyle.roberts.E0310@neosmith.com,0.94
joshua.richardson.E3733@neosmith.com,martha.velez.md.E3894@neosmith.com,0.48
michael.ramirez.E0109@neosmith.com,david.morris.E0679@neosmith.com,0.3
nicholas.smith.E4675@neosmith.com,timothy.jones.E3852@neosmith.com,0.39
julie.johnson.md.E4858@neosmith.com,mandy.blackwell.E3796@neosmith.com,0.37
shirley.lowe.E3994@neosmith.com,selena.white.E0226@neosmith.com,0.8
angel.bauer.E2190@neosmith.com,joshua.oliver.E4692@neosmith.com,0.67
ashley.hughes.E2696@neosmith.com,miguel.cunningham.E3304@neosmith.com,0.29
laura.phillips.E3234@neosmith.com,robert.cabrera.E4056@neosmith.com,0.58
jeffrey.brock.E0672@neosmith.com,justin.smith.E2217@neosmith.com,0.46
jason.allen.E3734@neosmith.com,stephen.webb.E1808@neosmith.com,0.75
jim.halpert.E0019@neosmith.com,carmen.cooper.E1295@neosmith.com,0.49
ronald.kennedy.E0691@neosmith.com,daniel.castillo.E1921@neosmith.com,0.82
victoria.lopez.E0437@neosmith.com,mary.cross.E3595@neosmith.com,0.94
melissa.cooper.E2125@neosmith.com,robert.coleman.E1920@neosmith.com,0.47
david.salinas.E3686@neosmith.com,katie.martinez.E2161@neosmith.com,0.58
michael.andersen.E3437@neosmith.com,christian.boyd.E1711@neosmith.com,0.31
donald.brown.E0719@neosmith.com,rebecca.jones.E4482@neosmith.com,0.48
hannah.armstrong.E3860@neosmith.com,jerry.anderson.E4110@neosmith.com,0.71
samantha.gardner.E4209@neosmith.com,todd.fernandez.E0192@neosmith.com,0.58
brian.thompson.E4824@neosmith.com,rodney.butler.E1632@neosmith.com,0.81
brandi.martinez.E2762@neosmith.com,david.wilson.E3913@neosmith.com,0.89
matthew.lee.E3145@neosmith.com,donna.nguyen.E1497@neosmith.com,0.26
matthew.rodriguez.E3289@neosmith.com,joshua.white.E4556@neosmith.com,0.89
sheila.harris.E4466@neosmith.com,kimberly.cantu.E1141@neosmith.com,0.69
sarah.burgess.E1868@neosmith.com,brandi.peters.E4873@neosmith.com,0.49
karen.patterson.md.E1906@neosmith.com,john.obrien.E4626@neosmith.com,0.38
thomas.brown.E2330@neosmith.com,john.walker.E0362@neosmith.com,0.64
gabriel.delacruz.E3646@neosmith.com,elizabeth.hodge.E0870@neosmith.com,0.93
luke.mitchell.E2419@neosmith.com,justin.morris.E4213@neosmith.com,0.35
brian.ramsey.E4872@neosmith.com,desiree.rice.E1184@neosmith.com,0.26
jennifer.lopez.E1449@neosmith.com,joanna.ward.E2934@neosmith.com,0.25
anthony.bauer.E2518@neosmith.com,sandra.cox.dds.E4555@neosmith.com,0.5
kimberly.brown.E3505@neosmith.com,caitlin.harris.E3216@neosmith.com,0.8
timothy.cruz.E4147@neosmith.com,wyatt.cisneros.E3434@neosmith.com,0.67
charles.lee.E1082@neosmith.com,natalie.roberts.E1768@neosmith.com,0.43
michael.mcfarland.E0249@neosmith.com,ashley.butler.E3223@neosmith.com,0.79
renee.green.E4558@neosmith.com,robert.barker.E1188@neosmith.com,0.73
aaron.young.jr..E1070@neosmith.com,michele.lewis.E2847@neosmith.com,0.83
anthony.macdonald.E2262@neosmith.com,jason.cook.E1157@neosmith.com,0.45
maria.shannon.E3110@neosmith.com,jason.johnson.E2034@neosmith.com,0.87
jennifer.lopez.E1449@neosmith.com,john.parker.E1818@neosmith.com,0.36
terrence.ward.md.E2360@neosmith.com,april.barker.E2798@neosmith.com,0.89
chris.taylor.E2280@neosmith.com,martha.carter.E0090@neosmith.com,0.59
jessica.johnson.E3523@neosmith.com,george.ramirez.E2046@neosmith.com,0.77
dale.williams.E4003@neosmith.com,brandon.newman.E1431@neosmith.com,0.76
brian.webster.E4349@neosmith.com,elijah.robertson.E3655@neosmith.com,0.59
sarah.davis.E0864@neosmith.com,diana.greene.E2832@neosmith.com,0.84
matthew.howe.E0064@neosmith.com,frederick.knapp.E1890@neosmith.com,0.77
timothy.hamilton.E3782@neosmith.com,hannah.garza.E1065@neosmith.com,0.31
annie.january.E0007@neosmith.com,patricia.medina.E4310@neosmith.com,0.77
kristina.ramsey.E0429@neosmith.com,shawna.jordan.E2478@neosmith.com,0.52
julia.weaver.E0637@neosmith.com,michelle.phelps.E0517@neosmith.com,0.28
christopher.parker.E1744@neosmith.com,brandi.morrison.E1824@neosmith.com,0.33
justin.smith.E4193@neosmith.com,benjamin.osborne.E3955@neosmith.com,0.52
richard.gonzalez.E1814@neosmith.com,jordan.cherry.E2382@neosmith.com,0.95
john.dougherty.E4032@neosmith.com,ronald.moore.E3310@neosmith.com,0.47
peter.thompson.E4440@neosmith.com,laurie.dawson.E4000@neosmith.com,0.44
christina.carr.E3551@neosmith.com,sheila.cortez.E0037@neosmith.com,0.52
julian.dominguez.E4328@neosmith.com,kimberly.lawrence.E2826@neosmith.com,0.87
amy.miller.E4423@neosmith.com,ashley.kane.E3058@neosmith.com,0.51
amanda.le.E0432@neosmith.com,jacob.jones.E0877@neosmith.com,0.58
timothy.cruz.E4147@neosmith.com,howard.wilson.E4958@neosmith.com,0.69
james.dickson.E2849@neosmith.com,jessica.henderson.E2083@neosmith.com,0.31
rachael.perry.E4180@neosmith.com,theresa.nelson.E4340@neosmith.com,0.89
anthony.mooney.E3107@neosmith.com,eric.martinez.E1026@neosmith.com,0.93
corey.francis.E3198@neosmith.com,kenneth.bryant.E4516@neosmith.com,0.37
emily.mason.E1798@neosmith.com,kelly.bean.E2091@neosmith.com,0.94
shannon.flores.E3542@neosmith.com,donald.brown.E0719@neosmith.com,0.68
sylvia.mccall.E1371@neosmith.com,samantha.gardner.E4209@neosmith.com,0.42
david.perez.E4596@neosmith.com,ellen.escobar.E0500@neosmith.com,0.81
teresa.robinson.E2473@neosmith.com,brian.garrett.E2272@neosmith.com,0.8
shannon.clayton.E1926@neosmith.com,gregory.cook.E4527@neosmith.com,0.73
deborah.tran.E3959@neosmith.com,julie.johnson.md.E4858@neosmith.com,0.61
antonio.walls.E1699@neosmith.com,david.wilson.E0836@neosmith.com,0.63
jason.higgins.E4539@neosmith.com,kirk.nunez.E3560@neosmith.com,0.36
theresa.brown.E4993@neosmith.com,allison.george.E4249@neosmith.com,0.34
george.beck.E0732@neosmith.com,justin.hughes.E1581@neosmith.com,0.6
stephanie.smith.E1433@neosmith.com,emily.hanna.E3127@neosmith.com,0.91
jessica.smith.md.E4992@neosmith.com,austin.harris.E4175@neosmith.com,0.87
debra.garcia.E2691@neosmith.com,darren.jones.E4146@neosmith.com,0.54
ashley.cowan.E3798@neosmith.com,angela.valdez.E2398@neosmith.com,0.3
anthony.rush.E0809@neosmith.com,stanley.stevens.E1960@neosmith.com,0.84
benjamin.murray.E3160@neosmith.com,tonya.mason.E1667@neosmith.com,0.6
morpheus.E0003@neosmith.com,keith.beard.E0919@neosmith.com,0.79
uchiha.sasuke.E0014@neosmith.com,kyle.brooks.E4508@neosmith.com,0.43
ronald.kennedy.E0691@neosmith.com,veronica.gay.E0270@neosmith.com,0.89
jonathan.davila.E4391@neosmith.com,joseph.miller.E0201@neosmith.com,0.37
nathan.thornton.E3843@neosmith.com,lawrence.tanner.E1135@neosmith.com,0.94
trinity.E0004@neosmith.com,david.rich.E3670@neosmith.com,0.51
victor.nguyen.E2066@neosmith.com,sabrina.duncan.E3886@neosmith.com,0.33
brenda.morales.E4877@neosmith.com,timothy.hart.E4698@neosmith.com,0.58
phyllis.buchanan.E3181@neosmith.com,adrienne.mckenzie.E0534@neosmith.com,0.37
susan.wilson.E1809@neosmith.com,bryan.roy.E3566@neosmith.com,0.27
jay.scott.E1935@neosmith.com,nathan.thornton.E3843@neosmith.com,0.61
claudia.wolfe.E4451@neosmith.com,martin.thompson.E2816@neosmith.com,0.67
jason.huerta.E2020@neosmith.com,robert.rivas.E1329@neosmith.com,0.52
calvin.daniel.E2526@neosmith.com,holly.ortiz.E2374@neosmith.com,0.88
andre.lambert.E1137@neosmith.com,kathy.jackson.E1943@neosmith.com,0.36
michael.thompson.E0538@neosmith.com,caitlin.williams.E2711@neosmith.com,0.35
maxwell.santos.E4077@neosmith.com,andrea.anderson.E3276@neosmith.com,0.67
sabrina.moore.E0287@neosmith.com,edward.wilkinson.E0824@neosmith.com,0.57
ashley.rhodes.E3623@neosmith.com,isabel.odom.E2650@neosmith.com,0.37
amanda.lewis.E4237@neosmith.com,judy.nicholson.E4236@neosmith.com,0.95
regina.bailey.E4988@neosmith.com,nicholas.adams.E3828@neosmith.com,0.43
albert.pena.E2855@neosmith.com,taylor.smith.E0344@neosmith.com,0.3
dana.williams.E3510@neosmith.com,katherine.white.E4427@neosmith.com,0.48
ruth.mejia.E0552@neosmith.com,april.barker.E2798@neosmith.com,0.64
ryan.johnson.E0503@neosmith.com,lee.melton.E0788@neosmith.com,0.42
catherine.garcia.E1064@neosmith.com,natalie.alvarez.E0312@neosmith.com,0.81
gina.underwood.E4284@neosmith.com,barbara.walker.E2562@neosmith.com,0.28
aaron.harris.E0999@neosmith.com,kevin.hart.E2930@neosmith.com,0.95
mr..jason.williams.E1553@neosmith.com,courtney.carter.E2096@neosmith.com,0.27
daniel.stewart.E4400@neosmith.com,lindsey.mata.E0828@neosmith.com,0.33
kerry.stone.md.E3302@neosmith.com,heather.smith.E0734@neosmith.com,0.6
erin.sanchez.E2867@neosmith.com,megan.thomas.E4984@neosmith.com,0.52
dana.padilla.E1907@neosmith.com,ashley.farmer.E1893@neosmith.com,0.94
virginia.stevenson.E1058@neosmith.com,jeffrey.thompson.E0444@neosmith.com,0.64
william.smith.E2220@neosmith.com,gary.doyle.E2103@neosmith.com,0.68
lori.curtis.E2983@neosmith.com,ashley.holland.E2122@neosmith.com,0.54
stephen.olson.E2186@neosmith.com,patricia.vasquez.E1516@neosmith.com,0.69
teresa.rodriguez.E3968@neosmith.com,brenda.knight.E4847@neosmith.com,0.8
logan.nunez.E0852@neosmith.com,lori.rhodes.E4592@neosmith.com,0.92
monica.franklin.E4008@neosmith.com,natalie.brooks.E3833@neosmith.com,0.26
matthew.schwartz.E2516@neosmith.com,ray.moore.E2759@neosmith.com,0.81
kenneth.thompson.E4103@neosmith.com,ariel.garcia.E0579@neosmith.com,0.79
victoria.francis.E1218@neosmith.com,pam.beesly.E0020@neosmith.com,0.56
ryan.diaz.E3870@neosmith.com,william.cox.E3497@neosmith.com,0.8
jennifer.williams.E3728@neosmith.com,melissa.johnson.E2818@neosmith.com,0.71
lindsey.klein.E1584@neosmith.com,tracy.coleman.E2598@neosmith.com,0.45
nicholas.miller.E1976@neosmith.com,megan.obrien.E0458@neosmith.com,0.45
carolyn.duran.E0418@neosmith.com,kristin.webb.md.E1412@neosmith.com,0.5
christopher.summers.E1011@neosmith.com,ronald.meyer.E4980@neosmith.com,0.75
michelle.smith.E4306@neosmith.com,susan.hall.E4636@neosmith.com,0.34
thomas.brown.E2330@neosmith.com,brooke.wilson.E0238@neosmith.com,0.51
daniel.nichols.E3637@neosmith.com,elizabeth.ray.E4869@neosmith.com,0.26
perry.campos.E4314@neosmith.com,luis.jones.E3658@neosmith.com,0.34
tyler.rasmussen.E4654@neosmith.com,katrina.greene.E0802@neosmith.com,0.58
steven.henry.E1764@neosmith.com,autumn.benitez.E4396@neosmith.com,0.5
brian.soto.E0353@neosmith.com,chelsea.hunter.E1912@neosmith.com,0.88
kevin.wilkerson.E4332@neosmith.com,tina.romero.E1514@neosmith.com,0.74
mary.klein.E2898@neosmith.com,dr..mark.miller.E2203@neosmith.com,0.45
john.burns.E4930@neosmith.com,kyle.prince.E2990@neosmith.com,0.82
leslie.wheeler.E0161@neosmith.com,jeremy.cox.E0914@neosmith.com,0.56
shelia.randall.E3950@neosmith.com,rachel.nichols.E4403@neosmith.com,0.44
corey.francis.E3198@neosmith.com,christine.johnson.E2738@neosmith.com,0.89
emily.sanchez.E1018@neosmith.com,barbara.wallace.E0582@neosmith.com,0.52
michael.oliver.E3896@neosmith.com,heather.becker.E4467@neosmith.com,0.5
kristin.nguyen.E3343@neosmith.com,robert.avila.E4714@neosmith.com,0.83
gabriel.herrera.E3991@neosmith.com,daniel.wilson.E3831@neosmith.com,0.75
carla.jones.E0070@neosmith.com,karen.cooper.E0941@neosmith.com,0.44
jessica.gardner.E1330@neosmith.com,amanda.ruiz.E4251@neosmith.com,0.32
jose.shaw.E2636@neosmith.com,christopher.rodriguez.E0634@neosmith.com,0.4
scott.raymond.E2108@neosmith.com,sarah.riley.E3729@neosmith.com,0.43
alicia.stewart.E3165@neosmith.com,justin.smith.E4193@neosmith.com,0.74
andre.miller.E0698@neosmith.com,denise.rogers.E3427@neosmith.com,0.75
christopher.mullins.E4799@neosmith.com,amanda.downs.E0491@neosmith.com,0.75
david.rodriguez.E1957@neosmith.com,andrew.harris.E4578@neosmith.com,0.28
mark.harris.E4293@neosmith.com,benjamin.baker.E4914@neosmith.com,0.76
jacob.jackson.E1959@neosmith.com,christine.carter.E4879@neosmith.com,0.26
steven.jones.E2932@neosmith.com,kevin.smith.E4965@neosmith.com,0.6
derek.hopkins.E1946@neosmith.com,robert.hill.E1847@neosmith.com,0.62
julian.dominguez.E4328@neosmith.com,david.mckinney.jr..E0770@neosmith.com,0.59
yolanda.jones.E3811@neosmith.com,amber.douglas.E1721@neosmith.com,0.95
lori.rhodes.E4592@neosmith.com,patrick.young.E4132@neosmith.com,0.42
kathryn.morris.E1421@neosmith.com,natalie.stanley.E3402@neosmith.com,0.86
jason.wong.E2451@neosmith.com,jay.thomas.E0775@neosmith.com,0.61
stephen.clark.E0263@neosmith.com,erin.powell.E4706@neosmith.com,0.41
kelly.george.E0682@neosmith.com,meredith.ayala.E2355@neosmith.com,0.9
sarah.davis.E0864@neosmith.com,matthew.phillips.E2099@neosmith.com,0.28
corey.chen.E4483@neosmith.com,keith.smith.E2013@neosmith.com,0.85
john.gonzales.E2682@neosmith.com,jose.shaw.E2636@neosmith.com,0.59
rodney.chang.E0224@neosmith.com,charles.barron.E2741@neosmith.com,0.73
abigail.robinson.E4794@neosmith.com,lydia.pacheco.E3504@neosmith.com,0.36
michelle.osborn.E2479@neosmith.com,mary.hutchinson.E3982@neosmith.com,0.55
amanda.miller.E4718@neosmith.com,barbara.rogers.E1294@neosmith.com,0.48
terry.ramirez.E3594@neosmith.com,anthony.gutierrez.E0752@neosmith.com,0.41
brianna.hampton.E4140@neosmith.com,derek.stephens.E0233@neosmith.com,0.71
carly.gray.E1325@neosmith.com,deborah.norton.E0375@neosmith.com,0.78
johnny.padilla.E3718@neosmith.com,jonathan.edwards.E4185@neosmith.com,0.57
luis.jones.E3658@neosmith.com,daniel.williams.dvm.E4074@neosmith.com,0.63
diane.ross.E1481@neosmith.com,william.johnson.E3053@neosmith.com,0.63
jeffery.young.E4798@neosmith.com,wendy.vazquez.E3761@neosmith.com,0.64
amy.brown.E0947@neosmith.com,kelly.archer.E4254@neosmith.com,0.89
joshua.payne.E1779@neosmith.com,thomas.anderson.E0001@neosmith.com,0.66
kevin.frank.E2035@neosmith.com,jason.cohen.E4129@neosmith.com,0.55
natasha.lucas.E2829@neosmith.com,kristen.martinez.E3020@neosmith.com,0.87
kent.small.E3019@neosmith.com,pamela.ford.E3407@neosmith.com,0.54
robert.wilson.E0843@neosmith.com,steven.rodriguez.E2357@neosmith.com,0.55
christina.williamson.E4567@neosmith.com,pamela.ford.E3407@neosmith.com,0.4
jason.hunter.E4142@neosmith.com,emily.hanna.E3127@neosmith.com,0.76
isabel.odom.E2650@neosmith.com,johnny.padilla.E3718@neosmith.com,0.48
dillon.ball.E0581@neosmith.com,michael.daniels.E3927@neosmith.com,0.59
megan.scott.E1085@neosmith.com,jeffrey.thompson.E0667@neosmith.com,0.73
thomas.clay.E1656@neosmith.com,maria.moore.E0746@neosmith.com,0.63
michael.rios.E0084@neosmith.com,kim.johnston.E4852@neosmith.com,0.51
james.malone.E1840@neosmith.com,hannah.garza.E1065@neosmith.com,0.27
steven.miller.E1042@neosmith.com,kelly.crawford.E3430@neosmith.com,0.72
robert.wheeler.E2199@neosmith.com,susan.delacruz.E4087@neosmith.com,0.37
erin.heath.E0933@neosmith.com,stephen.carlson.E1194@neosmith.com,0.69
ryan.lee.E4999@neosmith.com,amanda.johnson.E3278@neosmith.com,0.85
shane.miller.E2982@neosmith.com,brittany.sandoval.dvm.E4813@neosmith.com,0.6
michele.richardson.E3277@neosmith.com,nicholas.williamson.E3511@neosmith.com,0.75
jonathan.clark.E0160@neosmith.com,shannon.cohen.E0074@neosmith.com,0.59
robert.rivas.E1329@neosmith.com,tammy.larsen.E4859@neosmith.com,0.7
elizabeth.nicholson.dds.E3077@neosmith.com,eddie.rios.E0412@neosmith.com,0.79
linda.allen.E4655@neosmith.com,andrew.glover.E2654@neosmith.com,0.74
robin.scott.E4941@neosmith.com,brenda.mclean.E0851@neosmith.com,0.69
martin.james.E4907@neosmith.com,virginia.english.E1655@neosmith.com,0.33
thomas.tapia.E3909@neosmith.com,paula.price.E2252@neosmith.com,0.79
martha.wilcox.E0331@neosmith.com,brenda.thomas.dds.E0118@neosmith.com,0.35
jeremy.sanders.E3484@neosmith.com,edward.mann.E3664@neosmith.com,0.26
kevin.brooks.E0773@neosmith.com,kenneth.bryant.E4516@neosmith.com,0.84
christina.fuller.E1944@neosmith.com,garrett.clark.E3410@neosmith.com,0.33
christina.russell.E3423@neosmith.com,amber.nguyen.E0660@neosmith.com,0.88
carolyn.brooks.E0102@neosmith.com,mark.brewer.E1318@neosmith.com,0.34
brittany.miller.E4405@neosmith.com,michael.torres.E1616@neosmith.com,0.65
andrew.lynch.E1072@neosmith.com,gina.martin.E2865@neosmith.com,0.44
johnathan.quinn.E1612@neosmith.com,shannon.welch.E4504@neosmith.com,0.9
courtney.hicks.E1030@neosmith.com,mr..mike.curtis.E3873@neosmith.com,0.56
james.yates.E4642@neosmith.com,lawrence.harper.E4783@neosmith.com,0.5
brianna.gonzalez.E2752@neosmith.com,vincent.clarke.E3322@neosmith.com,0.47
nicole.miller.E4549@neosmith.com,andrew.ward.E1107@neosmith.com,0.72
jaclyn.gardner.E2790@neosmith.com,cameron.white.E0927@neosmith.com,0.34
kristine.richardson.E4906@neosmith.com,charles.gibson.E2184@neosmith.com,0.35
elizabeth.montgomery.md.E4464@neosmith.com,christopher.hernandez.E0036@neosmith.com,0.82
amanda.ortega.E1743@neosmith.com,amy.cruz.E4260@neosmith.com,0.64
shawn.burton.E2187@neosmith.com,cheryl.moon.E1276@neosmith.com,0.54
james.anderson.E4738@neosmith.com,andrea.malone.E4375@neosmith.com,0.59
jordan.taylor.E0635@neosmith.com,tamara.dean.E0526@neosmith.com,0.69
james.owens.E1059@neosmith.com,mary.stewart.E0185@neosmith.com,0.72
alicia.lyons.E0548@neosmith.com,todd.herrera.E4779@neosmith.com,0.92
donald.frey.E0336@neosmith.com,brandon.watkins.E0363@neosmith.com,0.31
amber.johnston.E2134@neosmith.com,yolanda.jones.E3811@neosmith.com,0.36
john.cochran.E3112@neosmith.com,elizabeth.huang.E1804@neosmith.com,0.28
april.barker.E2798@neosmith.com,heather.carter.E0386@neosmith.com,0.89
megan.miller.E1095@neosmith.com,james.shaw.E3124@neosmith.com,0.44
angel.griffin.E2640@neosmith.com,kayla.valenzuela.E4217@neosmith.com,0.3
laurie.cox.E2139@neosmith.com,alyssa.browning.E4862@neosmith.com,0.91
stephanie.vance.E2664@neosmith.com,karen.campbell.E2723@neosmith.com,0.35
jose.harris.E0980@neosmith.com,daniel.walsh.E3032@neosmith.com,0.74
kelly.acosta.E4974@neosmith.com,cynthia.reyes.E1709@neosmith.com,0.81
sherry.perry.E3963@neosmith.com,christopher.ayala.E2550@neosmith.com,0.7
jesse.lopez.E4212@neosmith.com,angelica.wilson.E2041@neosmith.com,0.48
aaron.dawson.E1521@neosmith.com,jonathan.jones.E4537@neosmith.com,0.7
nathan.brown.E2466@neosmith.com,jermaine.friedman.E4290@neosmith.com,0.84
