id,name,department,influence_score
paula.price.E2252@neosmith.com,Paula Price,Engineering,0.38
glenn.taylor.jr..E2253@neosmith.com,Glenn Taylor Jr.,IT,0.34
julie.austin.E2254@neosmith.com,Julie Austin,Risk & Compliance,0.53
paula.west.E2255@neosmith.com,Paula West,Finance,0.54
wanda.hanna.E2256@neosmith.com,Wanda Hanna,R&D,0.31
lisa.george.E2257@neosmith.com,Lisa George,People,0.35
melissa.roberson.E2258@neosmith.com,Melissa Roberson,Operations,0.4
brooke.moore.E2259@neosmith.com,Brooke Moore,Logistics,0.62
alexandra.young.E2260@neosmith.com,Alexandra Young,Marketing,0.3
matthew.morrison.E2261@neosmith.com,Matthew Morrison,Sales,0.05
anthony.macdonald.E2262@neosmith.com,Anthony Macdonald,Engineering,0.42
maureen.cooper.E2263@neosmith.com,Maureen Cooper,IT,0.83
anthony.lewis.E2264@neosmith.com,Anthony Lewis,Risk & Compliance,0.38
jeanne.taylor.E2265@neosmith.com,Jeanne Taylor,Finance,0.29
curtis.charles.E2266@neosmith.com,Curtis Charles,R&D,0.88
douglas.becker.E2267@neosmith.com,Douglas Becker,People,0.57
alyssa.bentley.E2268@neosmith.com,Alyssa Bentley,Operations,0.39
lisa.houston.E2269@neosmith.com,Lisa Houston,Logistics,0.44
james.fowler.E2270@neosmith.com,James Fowler,Marketing,0.33
rachel.perry.E2271@neosmith.com,Rachel Perry,Sales,0.32
brian.garrett.E2272@neosmith.com,Brian Garrett,Engineering,0.52
jennifer.payne.E2273@neosmith.com,Jennifer Payne,IT,0.39
brenda.woods.E2274@neosmith.com,Brenda Woods,Risk & Compliance,0.5
patricia.weber.E2275@neosmith.com,Patricia Weber,Finance,0.52
jerry.newton.E2276@neosmith.com,Jerry Newton,R&D,0.52
stephanie.griffith.E2277@neosmith.com,Stephanie Griffith,People,0.31
nancy.moore.E2278@neosmith.com,Nancy Moore,Operations,0.58
lance.miranda.E2279@neosmith.com,Lance Miranda,Logistics,0.76
chris.taylor.E2280@neosmith.com,Chris Taylor,Marketing,0.79
tamara.thomas.E2281@neosmith.com,Tamara Thomas,Sales,0.61
christina.combs.E2282@neosmith.com,Christina Combs,Engineering,0.4
brian.robertson.E2283@neosmith.com,Brian Robertson,IT,0.22
mark.tucker.E2284@neosmith.com,Mark Tucker,Risk & Compliance,0.29
samuel.lewis.E2285@neosmith.com,Samuel Lewis,Finance,0.3
michael.jimenez.E2286@neosmith.com,Michael Jimenez,R&D,0.37
william.allison.E2287@neosmith.com,William Allison,People,0.35
stephen.ortiz.E2288@neosmith.com,Stephen Ortiz,Operations,0.44
dr..sarah.bailey.dvm.E2289@neosmith.com,Dr. Sarah Bailey DVM,Logistics,0.36
teresa.nunez.E2290@neosmith.com,Teresa Nunez,Marketing,0.47
kevin.graves.E2291@neosmith.com,Kevin Graves,Sales,0.32
desiree.moss.E2292@neosmith.com,Desiree Moss,Engineering,0.44
reginald.garcia.E2293@neosmith.com,Reginald Garcia,IT,0.56
todd.hamilton.E2294@neosmith.com,Todd Hamilton,Risk & Compliance,0.44
joshua.johnson.E2295@neosmith.com,Joshua Johnson,Finance,0.34
james.pierce.E2296@neosmith.com,James Pierce,R&D,0.89
zachary.barnes.E2297@neosmith.com,Zachary Barnes,People,0.56
crystal.perez.E2298@neosmith.com,Crystal Perez,Operations,0.39
robert.stone.E2299@neosmith.com,Robert Stone,Logistics,0.38
austin.savage.E2300@neosmith.com,Austin Savage,Marketing,0.48
benjamin.hill.E2301@neosmith.com,Benjamin Hill,Sales,0.77
gabrielle.castillo.E2302@neosmith.com,Gabrielle Castillo,Engineering,0.68
dr..julie.ramsey.E2303@neosmith.com,Dr. Julie Ramsey,IT,0.56
sharon.smith.E2304@neosmith.com,Sharon Smith,Risk & Compliance,0.47
gerald.gonzalez.E2305@neosmith.com,Gerald Gonzalez,Finance,0.47
erin.richards.E2306@neosmith.com,Erin Richards,R&D,0.37
kevin.reid.E2307@neosmith.com,Kevin Reid,People,0.32
michelle.rodriguez.E2308@neosmith.com,Michelle Rodriguez,Operations,0.41
joshua.mathis.E2309@neosmith.com,Joshua Mathis,Logistics,0.46
olivia.harrell.E2310@neosmith.com,Olivia Harrell,Marketing,0.49
michael.price.E2311@neosmith.com,Michael Price,Sales,0.49
megan.moran.E2312@neosmith.com,Megan Moran,Engineering,0.45
steven.townsend.E2313@neosmith.com,Steven Townsend,IT,0.24
samantha.larson.E2314@neosmith.com,Samantha Larson,Risk & Compliance,0.82
kevin.rogers.E2315@neosmith.com,Kevin Rogers,Finance,0.53
nicole.ramirez.E2316@neosmith.com,Nicole Ramirez,R&D,0.54
rhonda.green.E2317@neosmith.com,Rhonda Green,People,0.4
jennifer.baker.E2318@neosmith.com,Jennifer Baker,Operations,0.45
kyle.collins.E2319@neosmith.com,Kyle Collins,Logistics,0.33
austin.hansen.E2320@neosmith.com,Austin Hansen,Marketing,0.41
stephanie.sullivan.E2321@neosmith.com,Stephanie Sullivan,Sales,0.38
claudia.holt.E2322@neosmith.com,Claudia Holt,Engineering,0.39
heather.phillips.E2323@neosmith.com,Heather Phillips,IT,0.52
scott.brown.E2324@neosmith.com,Scott Brown,Risk & Compliance,0.42
john.robinson.E2325@neosmith.com,John Robinson,Finance,0.27
william.hays.E2326@neosmith.com,William Hays,R&D,0.47
jessica.cox.E2327@neosmith.com,Jessica Cox,People,0.45
matthew.dillon.E2328@neosmith.com,Matthew Dillon,Operations,0.51
judy.young.E2329@neosmith.com,Judy Young,Logistics,0.4
thomas.brown.E2330@neosmith.com,Thomas Brown,Marketing,0.4
gail.harper.E2331@neosmith.com,Gail Harper,Sales,0.75
eduardo.williams.E2332@neosmith.com,Eduardo Williams,Engineering,0.34
angela.howard.E2333@neosmith.com,Angela Howard,IT,0.52
drew.lee.E2334@neosmith.com,Drew Lee,Risk & Compliance,0.53
kelli.curry.E2335@neosmith.com,Kelli Curry,Finance,0.39
connie.king.E2336@neosmith.com,Connie King,R&D,0.45
meredith.jenkins.E2337@neosmith.com,Meredith Jenkins,People,0.51
alexander.cochran.E2338@neosmith.com,Alexander Cochran,Operations,0.45
william.trujillo.E2339@neosmith.com,William Trujillo,Logistics,0.49
maureen.miller.E2340@neosmith.com,Maureen Miller,Marketing,0.37
dillon.mccormick.E2341@neosmith.com,Dillon Mccormick,Sales,0.34
jonathan.gilmore.E2342@neosmith.com,Jonathan Gilmore,Engineering,0.42
kevin.carney.E2343@neosmith.com,Kevin Carney,IT,0.6
andrea.hood.E2344@neosmith.com,Andrea Hood,Risk & Compliance,0.71
zachary.reed.E2345@neosmith.com,Zachary Reed,Finance,0.41
timothy.lawson.E2346@neosmith.com,Timothy Lawson,R&D,0.66
elizabeth.lawrence.E2347@neosmith.com,Elizabeth Lawrence,People,0.23
john.bass.E2348@neosmith.com,John Bass,Operations,0.84
erin.garrison.E2349@neosmith.com,Erin Garrison,Logistics,0.24
mr..devin.shepherd.E2350@neosmith.com,Mr. Devin Shepherd,Marketing,0.32
jason.hampton.E2351@neosmith.com,Jason Hampton,Sales,0.45
victoria.freeman.E2352@neosmith.com,Victoria Freeman,Engineering,0.56
cheryl.perez.E2353@neosmith.com,Cheryl Perez,IT,0.25
brian.schultz.E2354@neosmith.com,Brian Schultz,Risk & Compliance,0.45
meredith.ayala.E2355@neosmith.com,Meredith Ayala,Finance,0.35
jennifer.klein.E2356@neosmith.com,Jennifer Klein,R&D,0.56
steven.rodriguez.E2357@neosmith.com,Steven Rodriguez,People,0.46
david.goodwin.E2358@neosmith.com,David Goodwin,Operations,0.44
jaime.morse.E2359@neosmith.com,Jaime Morse,Logistics,0.4
terrence.ward.md.E2360@neosmith.com,Terrence Ward MD,Marketing,0.33
michael.jones.E2361@neosmith.com,Michael Jones,Sales,0.47
marc.baker.E2362@neosmith.com,Marc Baker,Engineering,0.42
jackie.gates.E2363@neosmith.com,Jackie Gates,IT,0.32
ralph.thornton.E2364@neosmith.com,Ralph Thornton,Risk & Compliance,0.43
john.allen.E2365@neosmith.com,John Allen,Finance,0.51
melissa.benson.E2366@neosmith.com,Melissa Benson,R&D,0.33
brian.lane.E2367@neosmith.com,Brian Lane,People,0.34
dawn.perry.E2368@neosmith.com,Dawn Perry,Operations,0.25
katherine.hatfield.md.E2369@neosmith.com,Katherine Hatfield MD,Logistics,0.24
william.dominguez.E2370@neosmith.com,William Dominguez,Marketing,0.56
erika.stevenson.E2371@neosmith.com,Erika Stevenson,Sales,0.34
kimberly.smith.E2372@neosmith.com,Kimberly Smith,Engineering,0.46
olivia.parker.dds.E2373@neosmith.com,Olivia Parker DDS,IT,0.4
holly.ortiz.E2374@neosmith.com,Holly Ortiz,Risk & Compliance,0.4
edward.beltran.E2375@neosmith.com,Edward Beltran,Finance,0.42
lynn.vaughn.E2376@neosmith.com,Lynn Vaughn,R&D,0.77
david.beck.E2377@neosmith.com,David Beck,People,0.41
david.morrison.E2378@neosmith.com,David Morrison,Operations,0.24
nicole.gonzalez.E2379@neosmith.com,Nicole Gonzalez,Logistics,0.51
darrell.edwards.E2380@neosmith.com,Darrell Edwards,Marketing,0.38
michael.mccoy.E2381@neosmith.com,Michael Mccoy,Sales,0.9
jordan.cherry.E2382@neosmith.com,Jordan Cherry,Engineering,0.41
kimberly.ball.E2383@neosmith.com,Kimberly Ball,IT,0.53
jonathan.jones.E2384@neosmith.com,Jonathan Jones,Risk & Compliance,0.35
karen.carson.E2385@neosmith.com,Karen Carson,Finance,0.44
matthew.flynn.E2386@neosmith.com,Matthew Flynn,R&D,0.48
hector.moore.E2387@neosmith.com,Hector Moore,People,0.31
tony.mitchell.E2388@neosmith.com,Tony Mitchell,Operations,0.51
felicia.wiley.E2389@neosmith.com,Felicia Wiley,Logistics,0.44
megan.velazquez.E2390@neosmith.com,Megan Velazquez,Marketing,0.41
abigail.guzman.E2391@neosmith.com,Abigail Guzman,Sales,0.17
susan.waters.E2392@neosmith.com,Susan Waters,Engineering,0.23
shawn.hall.E2393@neosmith.com,Shawn Hall,IT,0.42
shelia.chapman.E2394@neosmith.com,Shelia Chapman,Risk & Compliance,0.49
jeffrey.short.E2395@neosmith.com,Jeffrey Short,Finance,0.35
alice.walker.E2396@neosmith.com,Alice Walker,R&D,0.5
brandon.ewing.E2397@neosmith.com,Brandon Ewing,People,0.32
angela.valdez.E2398@neosmith.com,Angela Valdez,Operations,0.45
sarah.collins.E2399@neosmith.com,Sarah Collins,Logistics,0.43
ellen.schmitt.E2400@neosmith.com,Ellen Schmitt,Marketing,0.43
bobby.long.E2401@neosmith.com,Bobby Long,Sales,0.46
alicia.patterson.E2402@neosmith.com,Alicia Patterson,Engineering,0.14
ricky.padilla.E2403@neosmith.com,Ricky Padilla,IT,0.37
carmen.randolph.E2404@neosmith.com,Carmen Randolph,Risk & Compliance,0.39
james.frazier.dds.E2405@neosmith.com,James Frazier DDS,Finance,0.33
michael.day.E2406@neosmith.com,Michael Day,R&D,0.29
nathaniel.wallace.E2407@neosmith.com,Nathaniel Wallace,People,0.42
heather.taylor.E2408@neosmith.com,Heather Taylor,Operations,0.64
erika.barrera.E2409@neosmith.com,Erika Barrera,Logistics,0.37
christine.smith.E2410@neosmith.com,Christine Smith,Marketing,0.43
victor.pham.E2411@neosmith.com,Victor Pham,Sales,0.44
mark.perez.E2412@neosmith.com,Mark Perez,Engineering,0.42
traci.russell.E2413@neosmith.com,Traci Russell,IT,0.27
katherine.hall.E2414@neosmith.com,Katherine Hall,Risk & Compliance,0.38
james.brown.E2415@neosmith.com,James Brown,Finance,0.28
benjamin.reynolds.E2416@neosmith.com,Benjamin Reynolds,R&D,0.26
hannah.shelton.E2417@neosmith.com,Hannah Shelton,People,0.35
susan.baker.E2418@neosmith.com,Susan Baker,Operations,0.28
luke.mitchell.E2419@neosmith.com,Luke Mitchell,Logistics,0.45
dylan.greene.E2420@neosmith.com,Dylan Greene,Marketing,0.26
henry.prince.E2421@neosmith.com,Henry Prince,Sales,0.17
heather.mcclure.E2422@neosmith.com,Heather Mcclure,Engineering,0.42
andrew.weiss.E2423@neosmith.com,Andrew Weiss,IT,0.36
kara.kelley.E2424@neosmith.com,Kara Kelley,Risk & Compliance,0.36
paul.rubio.E2425@neosmith.com,Paul Rubio,Finance,0.15
hector.lin.E2426@neosmith.com,Hector Lin,R&D,0.34
rebecca.rogers.E2427@neosmith.com,Rebecca Rogers,People,0.6
brandy.sanchez.E2428@neosmith.com,Brandy Sanchez,Operations,0.39
angela.ramirez.E2429@neosmith.com,Angela Ramirez,Logistics,0.46
shawn.hill.E2430@neosmith.com,Shawn Hill,Marketing,0.24
thomas.manning.E2431@neosmith.com,Thomas Manning,Sales,0.54
john.oconnell.E2432@neosmith.com,John Oconnell,Engineering,0.43
stephanie.mccarty.E2433@neosmith.com,Stephanie Mccarty,IT,0.41
debbie.lane.E2434@neosmith.com,Debbie Lane,Risk & Compliance,0.47
dr..heather.pineda.E2435@neosmith.com,Dr. Heather Pineda,Finance,0.51
thomas.turner.E2436@neosmith.com,Thomas Turner,R&D,0.29
andrew.joyce.E2437@neosmith.com,Andrew Joyce,People,0.3
michael.james.E2438@neosmith.com,Michael James,Operations,0.37
brandon.cruz.E2439@neosmith.com,Brandon Cruz,Logistics,0.47
cody.wilson.E2440@neosmith.com,Cody Wilson,Marketing,0.89
brittany.payne.E2441@neosmith.com,Brittany Payne,Sales,0.39
christine.hunter.E2442@neosmith.com,Christine Hunter,Engineering,0.43
kevin.white.E2443@neosmith.com,Kevin White,IT,0.22
robert.rodriguez.E2444@neosmith.com,Robert Rodriguez,Risk & Compliance,0.35
dustin.salinas.E2445@neosmith.com,Dustin Salinas,Finance,0.24
heather.vaughn.E2446@neosmith.com,Heather Vaughn,R&D,0.45
kayla.stuart.E2447@neosmith.com,Kayla Stuart,People,0.46
matthew.henderson.E2448@neosmith.com,Matthew Henderson,Operations,0.36
benjamin.ramirez.E2449@neosmith.com,Benjamin Ramirez,Logistics,0.64
peter.ellis.E2450@neosmith.com,Peter Ellis,Marketing,0.34
jason.wong.E2451@neosmith.com,Jason Wong,Sales,0.48
laura.anderson.E2452@neosmith.com,Laura Anderson,Engineering,0.25
bradley.willis.E2453@neosmith.com,Bradley Willis,IT,0.33
sergio.anderson.E2454@neosmith.com,Sergio Anderson,Risk & Compliance,0.45
christian.navarro.E2455@neosmith.com,Christian Navarro,Finance,0.42
troy.wilson.E2456@neosmith.com,Troy Wilson,R&D,0.42
allison.shelton.E2457@neosmith.com,Allison Shelton,People,0.39
anna.ramirez.E2458@neosmith.com,Anna Ramirez,Operations,0.44
jeremy.bryant.E2459@neosmith.com,Jeremy Bryant,Logistics,0.47
angel.santos.E2460@neosmith.com,Angel Santos,Marketing,0.4
becky.blair.E2461@neosmith.com,Becky Blair,Sales,0.46
spencer.clark.E2462@neosmith.com,Spencer Clark,Engineering,0.28
michael.murray.E2463@neosmith.com,Michael Murray,IT,0.51
edward.decker.E2464@neosmith.com,Edward Decker,Risk & Compliance,0.87
mrs..madison.kennedy.dvm.E2465@neosmith.com,Mrs. Madison Kennedy DVM,Finance,0.25
nathan.brown.E2466@neosmith.com,Nathan Brown,R&D,0.43
jordan.mack.E2467@neosmith.com,Jordan Mack,People,0.45
david.davidson.E2468@neosmith.com,David Davidson,Operations,0.53
tyler.johnston.E2469@neosmith.com,Tyler Johnston,Logistics,0.58
jennifer.martinez.E2470@neosmith.com,Jennifer Martinez,Marketing,0.43
patrick.cohen.E2471@neosmith.com,Patrick Cohen,Sales,0.15
cody.griffin.E2472@neosmith.com,Cody Griffin,Engineering,0.51
teresa.robinson.E2473@neosmith.com,Teresa Robinson,IT,0.53
gina.horton.E2474@neosmith.com,Gina Horton,Risk & Compliance,0.26
melissa.copeland.E2475@neosmith.com,Melissa Copeland,Finance,0.81
matthew.davis.E2476@neosmith.com,Matthew Davis,R&D,0.89
mr..william.may.ii.E2477@neosmith.com,Mr. William May II,People,0.38
shawna.jordan.E2478@neosmith.com,Shawna Jordan,Operations,0.76
michelle.osborn.E2479@neosmith.com,Michelle Osborn,Logistics,0.27
sheila.reynolds.E2480@neosmith.com,Sheila Reynolds,Marketing,0.48
katie.johnson.E2481@neosmith.com,Katie Johnson,Sales,0.29
kristen.martinez.E2482@neosmith.com,Kristen Martinez,Engineering,0.33
william.reed.E2483@neosmith.com,William Reed,IT,0.48
ann.white.E2484@neosmith.com,Ann White,Risk & Compliance,0.56
brandon.gonzalez.E2485@neosmith.com,Brandon Gonzalez,Finance,0.45
mrs..nicole.walker.E2486@neosmith.com,Mrs. Nicole Walker,R&D,0.53
ian.knox.E2487@neosmith.com,Ian Knox,People,0.33
tami.williams.E2488@neosmith.com,Tami Williams,Operations,0.44
megan.anderson.E2489@neosmith.com,Megan Anderson,Logistics,0.44
austin.estrada.E2490@neosmith.com,Austin Estrada,Marketing,0.31
christopher.oliver.E2491@neosmith.com,Christopher Oliver,Sales,0.37
jeffery.best.E2492@neosmith.com,Jeffery Best,Engineering,0.42
jon.moreno.E2493@neosmith.com,Jon Moreno,IT,0.38
andrea.richardson.E2494@neosmith.com,Andrea Richardson,Risk & Compliance,0.42
kimberly.davis.E2495@neosmith.com,Kimberly Davis,Finance,0.46
zachary.cook.E2496@neosmith.com,Zachary Cook,R&D,0.34
james.williams.E2497@neosmith.com,James Williams,People,0.26
jessica.mitchell.dvm.E2498@neosmith.com,Jessica Mitchell DVM,Operations,0.42
anthony.edwards.E2499@neosmith.com,Anthony Edwards,Logistics,0.47
karina.thomas.E2500@neosmith.com,Karina Thomas,Marketing,0.87
madeline.gibson.E2501@neosmith.com,Madeline Gibson,Sales,0.41
linda.alexander.E2502@neosmith.com,Linda Alexander,Engineering,0.18
tanya.porter.E2503@neosmith.com,Tanya Porter,IT,0.56
lindsey.crawford.E2504@neosmith.com,Lindsey Crawford,Risk & Compliance,0.38
kimberly.martinez.E2505@neosmith.com,Kimberly Martinez,Finance,0.38
claudia.heath.E2506@neosmith.com,Claudia Heath,R&D,0.4
dylan.welch.E2507@neosmith.com,Dylan Welch,People,0.37
melissa.taylor.E2508@neosmith.com,Melissa Taylor,Operations,0.48
terry.vance.E2509@neosmith.com,Terry Vance,Logistics,0.35
sara.arnold.E2510@neosmith.com,Sara Arnold,Marketing,0.38
heather.coleman.E2511@neosmith.com,Heather Coleman,Sales,0.26
samantha.grant.E2512@neosmith.com,Samantha Grant,Engineering,0.29
jessica.thomas.E2513@neosmith.com,Jessica Thomas,IT,0.42
adam.young.E2514@neosmith.com,Adam Young,Risk & Compliance,0.52
mr..brian.sanders.E2515@neosmith.com,Mr. Brian Sanders,Finance,0.45
matthew.schwartz.E2516@neosmith.com,Matthew Schwartz,R&D,0.56
eric.martinez.E2517@neosmith.com,Eric Martinez,People,0.48
anthony.bauer.E2518@neosmith.com,Anthony Bauer,Operations,0.49
robert.villanueva.E2519@neosmith.com,Robert Villanueva,Logistics,0.39
craig.hernandez.E2520@neosmith.com,Craig Hernandez,Marketing,0.42
thomas.henderson.E2521@neosmith.com,Thomas Henderson,Sales,0.29
karen.adams.E2522@neosmith.com,Karen Adams,Engineering,0.47
stephen.carpenter.E2523@neosmith.com,Stephen Carpenter,IT,0.43
douglas.howell.E2524@neosmith.com,Douglas Howell,Risk & Compliance,0.29
misty.coleman.E2525@neosmith.com,Misty Coleman,Finance,0.37
calvin.daniel.E2526@neosmith.com,Calvin Daniel,R&D,0.43
robert.mcneil.E2527@neosmith.com,Robert Mcneil,People,0.44
heather.adams.E2528@neosmith.com,Heather Adams,Operations,0.45
gina.wood.E2529@neosmith.com,Gina Wood,Logistics,0.4
chelsey.dean.E2530@neosmith.com,Chelsey Dean,Marketing,0.41
james.li.E2531@neosmith.com,James Li,Sales,0.54
haley.parker.E2532@neosmith.com,Haley Parker,Engineering,0.2
rachael.caldwell.E2533@neosmith.com,Rachael Caldwell,IT,0.34
adam.horn.E2534@neosmith.com,Adam Horn,Risk & Compliance,0.54
jeanette.steele.E2535@neosmith.com,Jeanette Steele,Finance,0.5
keith.rodriguez.E2536@neosmith.com,Keith Rodriguez,R&D,0.52
angel.jones.E2537@neosmith.com,Angel Jones,People,0.4
michele.oliver.E2538@neosmith.com,Michele Oliver,Operations,0.36
david.ortiz.E2539@neosmith.com,David Ortiz,Logistics,0.4
alfred.booker.E2540@neosmith.com,Alfred Booker,Marketing,0.46
tammy.allison.E2541@neosmith.com,Tammy Allison,Sales,0.35
albert.collins.E2542@neosmith.com,Albert Collins,Engineering,0.46
christopher.simmons.E2543@neosmith.com,Christopher Simmons,IT,0.46
susan.nguyen.E2544@neosmith.com,Susan Nguyen,Risk & Compliance,0.48
alexis.burke.E2545@neosmith.com,Alexis Burke,Finance,0.5
brad.watts.E2546@neosmith.com,Brad Watts,R&D,0.84
patricia.hahn.E2547@neosmith.com,Patricia Hahn,People,0.55
nicholas.cannon.E2548@neosmith.com,Nicholas Cannon,Operations,0.41
andrea.benitez.E2549@neosmith.com,Andrea Benitez,Logistics,0.42
christopher.ayala.E2550@neosmith.com,Christopher Ayala,Marketing,0.52
mrs..abigail.allen.E2551@neosmith.com,Mrs. Abigail Allen,Sales,0.26
timothy.hunt.E2552@neosmith.com,Timothy Hunt,Engineering,0.49
gregory.bryant.E2553@neosmith.com,Gregory Bryant,IT,0.76
sierra.gonzales.E2554@neosmith.com,Sierra Gonzales,Risk & Compliance,0.34
mary.patterson.E2555@neosmith.com,Mary Patterson,Finance,0.43
kevin.nash.E2556@neosmith.com,Kevin Nash,R&D,0.51
grace.pearson.E2557@neosmith.com,Grace Pearson,People,0.4
thomas.miller.E2558@neosmith.com,Thomas Miller,Operations,0.55
mr..donald.olsen.jr..E2559@neosmith.com,Mr. Donald Olsen Jr.,Logistics,0.33
kaylee.kim.E2560@neosmith.com,Kaylee Kim,Marketing,0.41
anthony.johnson.E2561@neosmith.com,Anthony Johnson,Sales,0.24
barbara.walker.E2562@neosmith.com,Barbara Walker,Engineering,0.38
joe.taylor.E2563@neosmith.com,Joe Taylor,IT,0.26
marissa.brown.E2564@neosmith.com,Marissa Brown,Risk & Compliance,0.45
jason.hinton.E2565@neosmith.com,Jason Hinton,Finance,0.34
leon.stewart.E2566@neosmith.com,Leon Stewart,R&D,0.58
lauren.martin.E2567@neosmith.com,Lauren Martin,People,0.53
dalton.walker.E2568@neosmith.com,Dalton Walker,Operations,0.39
rebecca.cuevas.E2569@neosmith.com,Rebecca Cuevas,Logistics,0.37
billy.newton.E2570@neosmith.com,Billy Newton,Marketing,0.28
earl.brady.E2571@neosmith.com,Earl Brady,Sales,0.54
cindy.mitchell.E2572@neosmith.com,Cindy Mitchell,Engineering,0.26
maria.leach.E2573@neosmith.com,Maria Leach,IT,0.75
cynthia.oliver.E2574@neosmith.com,Cynthia Oliver,Risk & Compliance,0.59
caroline.thomas.E2575@neosmith.com,Caroline Thomas,Finance,0.41
claire.brooks.E2576@neosmith.com,Claire Brooks,R&D,0.33
dustin.fisher.E2577@neosmith.com,Dustin Fisher,People,0.36
tiffany.dougherty.E2578@neosmith.com,Tiffany Dougherty,Operations,0.44
susan.dixon.E2579@neosmith.com,Susan Dixon,Logistics,0.45
sarah.kelley.E2580@neosmith.com,Sarah Kelley,Marketing,0.42
erika.lamb.E2581@neosmith.com,Erika Lamb,Sales,0.38
chloe.garrison.E2582@neosmith.com,Chloe Garrison,Engineering,0.31
jennifer.mcneil.E2583@neosmith.com,Jennifer Mcneil,IT,0.31
sabrina.hall.E2584@neosmith.com,Sabrina Hall,Risk & Compliance,0.49
david.nguyen.E2585@neosmith.com,David Nguyen,Finance,0.75
colleen.campbell.E2586@neosmith.com,Colleen Campbell,R&D,0.48
scott.walsh.E2587@neosmith.com,Scott Walsh,People,0.28
anthony.davis.E2588@neosmith.com,Anthony Davis,Operations,0.43
mary.dorsey.E2589@neosmith.com,Mary Dorsey,Logistics,0.38
stephen.barajas.E2590@neosmith.com,Stephen Barajas,Marketing,0.29
kelly.armstrong.E2591@neosmith.com,Kelly Armstrong,Sales,0.24
kevin.gibson.E2592@neosmith.com,Kevin Gibson,Engineering,0.3
christina.bauer.E2593@neosmith.com,Christina Bauer,IT,0.43
robert.barnett.E2594@neosmith.com,Robert Barnett,Risk & Compliance,0.58
cassandra.martinez.E2595@neosmith.com,Cassandra Martinez,Finance,0.38
martin.martin.E2596@neosmith.com,Martin Martin,R&D,0.48
kelly.salinas.E2597@neosmith.com,Kelly Salinas,People,0.23
tracy.coleman.E2598@neosmith.com,Tracy Coleman,Operations,0.4
derrick.rogers.E2599@neosmith.com,Derrick Rogers,Logistics,0.26
anthony.farley.E2600@neosmith.com,Anthony Farley,Marketing,0.45
stacey.lee.E2601@neosmith.com,Stacey Lee,Sales,0.48
joshua.holmes.E2602@neosmith.com,Joshua Holmes,Engineering,0.31
joseph.sharp.E2603@neosmith.com,Joseph Sharp,IT,0.33
calvin.pierce.E2604@neosmith.com,Calvin Pierce,Risk & Compliance,0.38
christine.orozco.E2605@neosmith.com,Christine Orozco,Finance,0.37
kimberly.ruiz.E2606@neosmith.com,Kimberly Ruiz,R&D,0.5
dominique.garcia.E2607@neosmith.com,Dominique Garcia,People,0.48
donald.murray.dds.E2608@neosmith.com,Donald Murray DDS,Operations,0.27
megan.wells.E2609@neosmith.com,Megan Wells,Logistics,0.36
mrs..brenda.norton.E2610@neosmith.com,Mrs. Brenda Norton,Marketing,0.48
christopher.mcgee.E2611@neosmith.com,Christopher Mcgee,Sales,0.4
james.moreno.E2612@neosmith.com,James Moreno,Engineering,0.84
kim.valdez.E2613@neosmith.com,Kim Valdez,IT,0.35
cody.nelson.E2614@neosmith.com,Cody Nelson,Risk & Compliance,0.49
savannah.mack.E2615@neosmith.com,Savannah Mack,Finance,0.58
julie.austin.E2616@neosmith.com,Julie Austin,R&D,0.35
aimee.mcclain.E2617@neosmith.com,Aimee Mcclain,People,0.53
justin.ramirez.E2618@neosmith.com,Justin Ramirez,Operations,0.29
steven.davis.E2619@neosmith.com,Steven Davis,Logistics,0.48
eric.reeves.E2620@neosmith.com,Eric Reeves,Marketing,0.28
eric.smith.E2621@neosmith.com,Eric Smith,Sales,0.38
vanessa.fowler.E2622@neosmith.com,Vanessa Fowler,Engineering,0.35
april.cruz.E2623@neosmith.com,April Cruz,IT,0.39
scott.rodriguez.E2624@neosmith.com,Scott Rodriguez,Risk & Compliance,0.36
wendy.blair.E2625@neosmith.com,Wendy Blair,Finance,0.45
robert.thomas.E2626@neosmith.com,Robert Thomas,R&D,0.46
jeffrey.freeman.E2627@neosmith.com,Jeffrey Freeman,People,0.19
valerie.bryant.E2628@neosmith.com,Valerie Bryant,Operations,0.42
victoria.jefferson.E2629@neosmith.com,Victoria Jefferson,Logistics,0.78
elizabeth.jackson.E2630@neosmith.com,Elizabeth Jackson,Marketing,0.55
joshua.marshall.E2631@neosmith.com,Joshua Marshall,Sales,0.47
sarah.beasley.E2632@neosmith.com,Sarah Beasley,Engineering,0.52
hayley.park.E2633@neosmith.com,Hayley Park,IT,0.43
cynthia.hinton.E2634@neosmith.com,Cynthia Hinton,Risk & Compliance,0.88
warren.tate.E2635@neosmith.com,Warren Tate,Finance,0.49
jose.shaw.E2636@neosmith.com,Jose Shaw,R&D,0.47
michael.ellison.E2637@neosmith.com,Michael Ellison,People,0.22
brian.smith.E2638@neosmith.com,Brian Smith,Operations,0.31
theresa.huerta.E2639@neosmith.com,Theresa Huerta,Logistics,0.43
angel.griffin.E2640@neosmith.com,Angel Griffin,Marketing,0.53
john.garcia.E2641@neosmith.com,John Garcia,Sales,0.31
richard.higgins.E2642@neosmith.com,Richard Higgins,Engineering,0.38
monica.andrade.E2643@neosmith.com,Monica Andrade,IT,0.48
daniel.kim.E2644@neosmith.com,Daniel Kim,Risk & Compliance,0.57
